"APPLICATION_ID","ACTIVITY","ADMINISTERING_IC","APPLICATION_TYPE","ARRA_FUNDED","AWARD_NOTICE_DATE","BUDGET_START","BUDGET_END","CFDA_CODE","CORE_PROJECT_NUM","ED_INST_TYPE","FOA_NUMBER","FULL_PROJECT_NUM","FUNDING_ICs","FUNDING_MECHANISM","FY","IC_NAME","NIH_SPENDING_CATS","ORG_CITY","ORG_COUNTRY","ORG_DEPT","ORG_DISTRICT","ORG_DUNS","ORG_FIPS","ORG_IPF_CODE","ORG_NAME","ORG_STATE","ORG_ZIPCODE","PHR","PI_IDS","PI_NAMEs","PROGRAM_OFFICER_NAME","PROJECT_START","PROJECT_END","PROJECT_TERMS","PROJECT_TITLE","SERIAL_NUMBER","STUDY_SECTION","STUDY_SECTION_NAME","SUBPROJECT_ID","SUFFIX","SUPPORT_YEAR","DIRECT_COST_AMT","INDIRECT_COST_AMT","TOTAL_COST","TOTAL_COST_SUB_PROJECT"
"10117168","P01","AI","5","N","03/22/2021","03/01/2021","02/28/2022","","P01AI131251","","PAR-15-164","5P01AI131251-05","NIAID:398385\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES","","PHILADELPHIA","UNITED STATES","","03","042250712","US","6463801","UNIVERSITY OF PENNSYLVANIA","PA","191046205","","1969961; ","HAHN, BEATRICE H;","","03/07/2017","02/28/2022","Address; AIDS vaccine development; Antibodies; Antibody Response; Antibody Specificity; Antigens; Appearance; arm; Autologous; B-Lymphocytes; Base Sequence; Binding; Bioinformatics; Blood; Cell Culture Techniques; CMV promoter; Collaborations; cross reactivity; Data; Data Set; Development; Dideoxy Chain Termination DNA Sequencing; DNA Sequencing Facility; Epitopes; Escape Mutant; Evolution; Family; Genes; Genetic; genome sequencing; Goals; HIV; HIV-1; Human; Humoral Immunities; Immune; Immunization; Immunize; Immunoglobulin Variable Region; Individual; Infection; Lead; Ligation; Light; Macaca; Macaca mulatta; Maps; Mediating; member; Memory B-Lymphocyte; Methods; Monitor; Monoclonal Antibodies; Mutation; neutralizing antibody; next generation sequencing; Pathway interactions; Pattern; Phylogenetic Analysis; Plasma; Polysaccharides; pressure; Process; Production; Race; Receptors, Antigen, B-Cell; Research Personnel; response; Rhesus; Satellite Viruses; Sequence Alignment; Sequence Analysis; Services; simian human immunodeficiency virus; statistics; Testing; Time; Transcript; Vaccine Design; vaccine development; Variant; Viral; Virus; Virus Diseases; ","Virus and Antibody Gene Sequencing Core","131251","ZAI1","Special Emphasis Panel ","6964","","05","247444","150941","","398385"
"10084899","R01","EB","5","N","03/22/2021","01/01/2021","12/31/2021","286","R01EB028146","","PA-18-484","5R01EB028146-03","NIBIB:616003\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING","","LOS ANGELES","UNITED STATES","","28","075307785","US","1225501","CEDARS-SINAI MEDICAL CENTER","CA","900481804","PROJECT NARRATIVE  This project is to develop and validate a one-stop, push-button solution for comprehensive, motion- resolved quantitative magnetic resonance imaging (MRI). This will be accomplished by cultivating a new technology, MR Multitasking, which can measure multiple tissue biomarkers in a single scan, even in moving organs. The resulting technology will be applicable to any organ system, offering clinicians and investigators a valuable tool to diagnose, monitor, and study a wide range of diseases.","12081045; 1862820 (contact); ","CHRISTODOULOU, ANTHONY G; LI, DEBIAO  (contact);","LIU, GUOYING","04/01/2019","12/31/2022","Address; Aging; Algorithms; Arrhythmia; Artificial Intelligence; Blood flow; body system; Breathing; Cancer Patient; Cardiac; Cardiovascular Diseases; Cardiovascular system; Clinical; Collection; Consumption; Data; deep learning; Development; Diagnosis; Diffuse; Diffusion; Dimensions; Disease; Early Diagnosis; Edema; Electrocardiogram; Fibrosis; heart motion; Hemorrhage; Image; image reconstruction; Iron; Joints; Lead; Lipids; Liver; Longitudinal Studies; Machine Learning; magnetic field; Magnetic Resonance Imaging; Magnetism; magnetohydrodynamic; Malignant neoplasm of prostate; Maps; mathematical model; Measurement; Measures; Methods; Modeling; Monitor; Morphologic artifacts; Motion; multitask; Nature; Neurologic; new technology; Organ; Patients; Physiological; Positioning Attribute; Predisposition; Process; Property; prospective; quantitative imaging; reconstruction; Recovery; Reproducibility; Research; Research Personnel; Respiration; respiratory; Risk Assessment; Scanning; Series; Signal Transduction; Source; Staging; System; Technology; Testing; Time; time use; tissue biomarkers; Tissue imaging; Tissues; tool; Validation; ","Motion-Resolved, Comprehensive Quantitative Tissue Characterization Using MR Multitasking","028146","BMIT","Biomedical Imaging Technology Study Section ","","","03","362355","253648","616003",""
"10188381","P30","AG","5","N","03/25/2021","03/01/2021","02/28/2022","","P30AG066519","","RFA-AG-20-004","5P30AG066519-02","NIA:408201\","RESEARCH CENTERS","2021","NATIONAL INSTITUTE ON AGING","","IRVINE","UNITED STATES","","45","046705849","US","577504","UNIVERSITY OF CALIFORNIA-IRVINE","CA","926977600","","1866057; ","LAFERLA, FRANK M;","","06/15/2020","02/28/2025","Achievement; Adult; Advisory Committees; Age-associated memory impairment; Alzheimer's Disease; Award; Basic Science; Biological Markers; Brain Pathology; California; Clinical; Clinical Data; Clinical Research; cohort; Collaborations; Communities; Consent; data management; Dementia; Development; Down Syndrome; Ecosystem; Education; education research; Ensure; Faculty; Fostering; Goals; Head; healthy aging; Impaired cognition; implementation research; induced pluripotent stem cell; innovation; Kava; Leadership; Longevity; meetings; member; Mission; Modification; Neurobiology; Neurodegenerative Disorders; neuropathology; Neurosciences; next generation; novel; Occupational activity of managing finances; Office of Administrative Management; outreach; outreach program; Patient Recruitments; Play; Population Heterogeneity; Prize; Productivity; programs; Recording of previous events; recruit; Registries; Research; Research Personnel; Research Project Grants; Resources; Risk; Role; Science; Scientist; Special Population; success; Suggestion; Textbooks; Time; Training; Training and Education; Translational Research; Universities; ","Core A-Administrative Core","066519","ZAG1","Special Emphasis Panel ","7792","","02","260000","148201","","408201"
"10048893","P30","DK","2","N","03/22/2021","01/01/2021","12/31/2021","","P30DK043351","","RFA-DK-19-004","2P30DK043351-31","NIDDK:153537\","RESEARCH CENTERS","2021","NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES","","BOSTON","UNITED STATES","","08","073130411","US","4907701","MASSACHUSETTS GENERAL HOSPITAL","MA","021142696","","1895543; ","BROWN, DENNIS ;","","01/01/1997","03/31/2026","adaptive immune response; Address; Air; Animal Genetics; Animal Model; Area; Biological; Biological Models; Biology; Categories; Cell model; Cell Transplantation; Cells; Cellular biology; cellular imaging; Clustered Regularly Interspaced Short Palindromic Repeats; Coculture Techniques; Collaborations; Communities; Competence; Complement; Consultations; cost effectiveness; data management; Data Reporting; Development; Digestive System Disorders; Dimensions; Disease; Environment; Epithelial; Epithelial Cells; epithelial injury; Equipment; falls; Feedback; Functional disorder; Funding; gastrointestinal; General Hospitals; Generations; Genes; Genetic; genetic approach; Genetic Engineering; genetic variant; Genetic Variation; Genotype; Grant; Histopathology; Human; Human Genetics; Human Resources; Image; imaging approach; Imaging technology; Immunology; improved; In Vitro; in vivo; in vivo Model; Individual; Inflammation; Inflammatory; Inflammatory Bowel Diseases; inflammatory disease of the intestine; insight; instrumentation; intestinal homeostasis; Intestinal Mucosa; Intestines; Investigation; Laboratories; Liquid substance; Location; Massachusetts; Mediating; member; Microscope; Microscopy; model development; Modeling; monolayer; Morphology; mouse model; Mucosal Immunity; Mus; Myeloid Cells; Nucleic Acids; Organ; Organoids; Pathogenesis; Pathologist; Pathway interactions; Phenotype; Procedures; programs; protein transport; Proteins; Protocols documentation; Publications; Quality Control; Reproducibility; Research; Research Personnel; Research Support; Resolution; Resources; response; Services; stem cells; System; T-Lymphocyte; Targeted Research; Techniques; Technology; Time; Tissue Stains; Tissues; tool; Training; Training and Education; Visualization; Work; ","Cellular and In Vivo Models Core","043351","ZDK1","Special Emphasis Panel ","8265","","31","91391","62146","","153537"
"10068282","F32","HL","1","N","09/21/2020","03/21/2021","","837","F32HL154707","SCHOOLS OF PUBLIC HEALTH","PA-19-188","1F32HL154707-01","NHLBI:85306\","TRAINING, INDIVIDUAL","2020","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","ATLANTA","UNITED STATES","PUBLIC HEALTH & PREV MEDICINE","05","066469933","US","2384501","EMORY UNIVERSITY","GA","303224250","A2. PROJECT NARRATIVE The mechanisms underlying the increased cardiovascular mortality seen in comorbid depression and coronary artery disease are not well understood. Dysfunction of the autonomic nervous system is seen in both diseases and serves as a common mechanistic pathway for further evaluation. The goal of this study is to evaluate the relationship of heart rate variability, a biomarker of autonomic function, with depression and coronary artery disease in a well-characterized cohort of patients to elucidate potential targets for intervention.","15901409; ","SHAH, ANISH ;","PURKISER, KEVIN","03/21/2021","","Address; Affect; Age; Age-Years; Algorithms; Angina Pectoris; Arrhythmia; Autonomic Dysfunction; Autonomic nervous system; Autonomic Pathways; Award; biobank; Biological; Biological Markers; Brain; cardiovascular disorder epidemiology; Cardiovascular system; Catheterization; Cause of Death; Chest Pain; clinical biomarkers; clinical practice; Clinical Trials; cohort; Collaborations; comorbid depression; comorbidity; Coronary; Coronary Angiography; Coronary Arteriosclerosis; Coronary heart disease; cost; Data; Depression screen; depressive symptoms; disability; Disease; Disease Outcome; Dose; effective intervention; effective therapy; Evaluation; flexibility; Functional disorder; Future; Goals; Health; Heart; Heart Abnormalities; Heart Rate; heart rate variability; heart rhythm; high risk population; improved; Individual; Intervention; K-Series Research Career Programs; Knowledge; Lead; Link; Measurement; Measures; men; Mental Depression; Mental Health; Mentors; Methods; mortality; multidisciplinary; Myocardial Ischemia; Myocardial perfusion; Nerve; Neurologic Process; novel; Odds Ratio; Outcome; Participant; Pathology; Pathway interactions; Patients; Peripheral; Pilot Projects; Population; Process; prospective; Psyche structure; Public Health; Questionnaires; Reflex action; Refractory; Research; response; Series; sex; Sinoatrial Node; Stenosis; Stress; Stress Tests; systems research; Test Result; Testing; Time; TNFSF15 gene; Translating; treatment strategy; treatment-resistant depression; Ventricular; Viola; Woman; Work; young woman; ","The Association of Autonomic Dysfunction with the Relationship between Depression and Coronary Disease","154707","ZRG1","Special Emphasis Panel ","","","01","85306","","85306",""
"10308422","I01","VA","5","N","03/23/2021","03/01/2021","02/28/2022","999","I01HX002121","","RFA-HX-17-001","5I01HX002121-04","","Non-SBIR/STTR RPGs","2021","Veterans Affairs","","SEATTLE","UNITED STATES","","09","020232971","US","481094","VA PUGET SOUND HEALTHCARE SYSTEM","WA","981081532","This study will identify and prioritize key factors associated with 1) choice of VA employment and rural practice among prospective VA PCPs and 2) long-term retention of current VA PCPs. This study is of current policy relevance given the shortage of VA PCPs and the emphasis on providing Veterans timely access to care in the VA Blueprint for Excellence. Findings from this study will inform strategic physician workforce planning in VA to ensure appropriate capacity to meet the health care needs of Veterans.","11617377; ","WONG, EDWIN S.;","","03/01/2018","02/28/2022","Address; administrative database; Affordable Care Act; aging population; Appointment; Area; base; burden of illness; care systems; career; Clinic; Clinical; Data; Data Analyses; data resource; demographics; Development; econometrics; Economics; Elements; Employee; Employment; Employment Status; Ensure; evidence base; Exposure to; Financial compensation; Geographic Locations; Goals; health care availability; Health Personnel; Health Services Accessibility; Health system; Healthcare; Healthcare Systems; Home environment; improved; Individual; Influentials; innovation; insight; interest; Internal Medicine; Interview; Knowledge; Link; Literature; Measures; Medical; Medical center; Methods; Modeling; novel; Occupations; Patient Care; patient oriented; Physicians; Policies; Population; Positioning Attribute; practice setting; preference; Primary Care Physician; primary care services; Primary Health Care; Probability; Process; professional atmosphere; prospective; Public Health; recruit; Reporting; Research; Retirement; Role; Running; Rural; Rural Health; Rural Health Centers; rural setting; Salaries and Fringe Benefits; Sample Size; Sampling; secondary analysis; Statistical Methods; Structure; Surveys; System; Time; Training; United States Department of Veterans Affairs; Variant; Veterans; Wages; Wait Time; ","Identifying Value-Driven Approaches to Strengthening the VA Physician Workforce","002121","HSR3","HSR-3 Methods and Modeling for Research, Informatics, and Surveillance ","","","04","","","",""
"10048897","P30","DK","2","N","03/22/2021","01/01/2021","12/31/2021","","P30DK043351","","RFA-DK-19-004","2P30DK043351-31","NIDDK:80034\","RESEARCH CENTERS","2021","NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES","","BOSTON","UNITED STATES","","08","073130411","US","4907701","MASSACHUSETTS GENERAL HOSPITAL","MA","021142696","","1899306; ","BHAN, ATUL K;","","01/01/1997","03/31/2026","adaptive immunity; Administrator; Applied Research; Area; Awareness; Back; base; Basic Science; Boston; Budgets; Cells; Clinical Research; Collaborations; Communicable Diseases; Communication; Communities; Complex; Data; Development; Digestive System Disorders; Disease; Disease susceptibility; Educational workshop; Ensure; Environment; Environmental Risk Factor; Epidemiologist; Event; Extramural Activities; Feedback; Food Hypersensitivity; Fostering; Gastroenterology; Gene Proteins; General Hospitals; Genetic; Genomics; Goals; Health; Human; Human Genetics; Human Microbiome; Immune; Immunity; Immunologist; Immunology; Inflammatory Bowel Diseases; Informatics; insight; Institution; International; intestinal epithelium; Intestinal Mucosa; Massachusetts; Medical Genetics; Medicine; meetings; member; Metabolism; Microbe; microbiome; microorganism interaction; Mission; Molecular; Molecular Genetics; Mucous Membrane; multidisciplinary; Natural Immunity; Pathogenesis; Patients; Population Genetics; Productivity; programs; Recommendation; recruit; Research; Research Personnel; Role; Scientist; Series; Signal Transduction; symposium; System; targeted treatment; Techniques; Technology; Therapeutic; Training and Education; Travel; Visit; Work; ","Enrichment Program","043351","ZDK1","Special Emphasis Panel ","8269","","31","47639","32395","","80034"
"10141856","F31","CA","1","N","03/10/2021","03/10/2021","03/09/2022","398","F31CA257404","SCHOOLS OF ARTS AND SCIENCES","PA-19-196","1F31CA257404-01","NCI:36631\","TRAINING, INDIVIDUAL","2021","NATIONAL CANCER INSTITUTE","","AUSTIN","UNITED STATES","CHEMISTRY","10","170230239","US","578403","UNIVERSITY OF TEXAS, AUSTIN","TX","787595316","Project Narrative Cancer is demarcated by a metabolic shift that induces changes in cellular lipid composition. The proposed work focuses on the characterization of lipids collected from cancerous tissue through the development of advanced mass spectrometry strategies to evaluate potential biomarkers, therapeutic targets, and disease mechanisms.","15221753; ","MACIAS, LUIS A;","DIBELLO, ANTHONY THOMAS","03/10/2021","03/09/2024","Address; Advanced Development; Affect; anticancer research; Biological; Biological Markers; cancer cell; cancer subtypes; Cancerous; Cardiolipins; Cardiovascular Diseases; Cell physiology; Cells; Cellular Membrane; cohort; Collaborations; Complex; Coupled; Development; Diabetes Mellitus; Diagnostic; diagnostic biomarker; Disease; Dissociation; experimental study; Fatty Acids; Glycerophospholipids; high throughput analysis; Hormone Receptor; Imaging Techniques; Inner mitochondrial membrane; insight; Ions; Isomerism; Lasers; lipid metabolism; lipid structure; Lipids; Location; malignant breast neoplasm; Malignant Neoplasms; Mammary Neoplasms; Mass Spectrum Analysis; Membrane; Metabolic; Methods; Mitochondria; Nerve Degeneration; new therapeutic target; Nucleotides; Pathway interactions; Phospholipids; Physiologic pulse; pi bond; Positioning Attribute; potential biomarker; Progesterone Receptor Status; Prognostic Marker; protein function; protein structure; Proteins; Reporting; Respiratory Process; Role; Sampling; Signal Pathway; Signal Transduction; specific biomarkers; Specificity; stereochemistry; Structure; success; tandem mass spectrometry; Techniques; theories; therapeutic target; Tissues; tool; tumor; Tumor Subtype; Tumor Tissue; tumorigenesis; ultraviolet; Work; ","Implementing Photodissociation Mass Spectrometry to study Disease and Lipid Structure","257404","ZRG1","Special Emphasis Panel ","","","01","36631","","36631",""
"10116299","P30","CA","5","N","03/26/2021","03/01/2021","02/28/2022","","P30CA021765","","PAR-17-095","5P30CA021765-42","NCI:886872\","RESEARCH CENTERS","2021","NATIONAL CANCER INSTITUTE","","MEMPHIS","UNITED STATES","","09","067717892","US","7893501","ST. JUDE CHILDREN'S RESEARCH HOSPITAL","TN","381053678","","11512371; ","ZHANG, JINGHUI ;","","04/01/1997","02/29/2024","Address; Adult; Advanced Malignant Neoplasm; Algorithms; analytical method; anticancer research; Applications Grants; Area; Authorship; Bioinformatics; bioinformatics pipeline; Biological Assay; Biology; Biotechnology; Cancer Center Support Grant; cancer genome; Cells; Childhood; Childhood Cancer Genome Project; Childhood Glioma; Chimeric Proteins; Chromatin; Cloud Computing; cloud platform; Communities; Competence; Computational Biology; computational platform; Consult; Consultations; CRISPR screen; Data; Data Analyses; data visualization; data warehouse; Department chair; design; Detection; Development; Dideoxy Chain Termination DNA Sequencing; DNA; Doctor of Philosophy; driver mutation; Ensure; Environment; Epigenetic Process; experience; Funding; Genetic; genetic variant; Genets; genome browser; genome sequencing; genome-wide; genomic data; genomic profiles; Genomics; Germ-Line Mutation; Goals; Human Genome; Infrastructure; innovation; Investigation; Joints; Journals; kinase inhibitor; Knowledge; Laboratories; Malignant Childhood Neoplasm; Malignant Neoplasms; Medicine; member; method development; Methods; Microarray Analysis; Molecular; Molecular Profiling; Nature; Neurons; New England; new technology; next generation sequencing; novel; Paper; Pathway Analysis; pediatric patients; Peer Review; programs; Protein Tyrosine Kinase; Provider; Publications; Recurrence; Research; Research Support; Resource Sharing; Retina; RNA; Saint Jude Children's Research Hospital; Sampling; Science; Scientist; Services; single cell sequencing; single-cell RNA sequencing; Susceptibility Gene; Techniques; Technology; Universities; Variant; Visualization; Washington; Work; ","Bioinformatics and Biotechnology Shared Resource Core","021765","NCI","Subcommittee I - Transistion to Independence ","5518","","42","506234","402457","","886872"
"10116308","P30","CA","5","N","03/26/2021","03/01/2021","02/28/2022","","P30CA021765","","PAR-17-095","5P30CA021765-42","NCI:279787\","RESEARCH CENTERS","2021","NATIONAL CANCER INSTITUTE","","MEMPHIS","UNITED STATES","","09","067717892","US","7893501","ST. JUDE CHILDREN'S RESEARCH HOSPITAL","TN","381053678","","2150169; ","STEWART, CLINTON F;","","04/01/1997","02/29/2024","Adult; anticancer research; Antineoplastic Agents; Area; BAY 54-9085; Biological; Biological Assay; Blood; Blood Volume; cancer cell; Cancer Center Support Grant; Cancer Model; Central Nervous System Agents; Child; Clinical; clinical implementation; Clinical Oncology; Clinical Pharmacology; Clinical Protocols; Clinical Research; Clinical Trials; Clinical Trials Design; Collaborations; Data; Dermal; design; Development; Dose; drug clearance; drug development; Drug Exposure; Drug Kinetics; Drug usage; Education; Educational workshop; Ensure; Equilibrium; experience; Funding; Genetic; Goals; improved; indexing; Individual; Institution; Journals; kinase inhibitor; Malignant Childhood Neoplasm; Malignant Neoplasms; medulloblastoma; member; Methotrexate; Modeling; Nature; novel; Nursing Research; online resource; pediatric patients; Peer Review; Pharmaceutical Preparations; pharmacodynamic model; Pharmacodynamics; Pharmacogenetics; Pharmacogenomics; pharmacokinetics and pharmacodynamics; Pharmacologic Substance; Pharmacology; Phase; Phase III Clinical Trials; Plasma; pre-clinical; Pre-Clinical Model; pre-clinical research; preclinical study; programs; Protocols documentation; Publications; Quality Control; Research; Research Design; Research Infrastructure; Research Personnel; research study; Research Support; Resource Sharing; response; risk minimization; Role; Sampling; Schedule; Scheme; Science; Scientific Advances and Accomplishments; Services; Supervision; Technology; Toxic effect; Translating; ","Pharmacokinetics Shared Resources Core","021765","NCI","Subcommittee I - Transistion to Independence ","5524","","42","159705","126966","","279787"
"10077882","R25","HL","5","N","03/25/2021","01/01/2021","12/31/2021","838","R25HL146166","SCHOOLS OF MEDICINE","RFA-HL-19-002","5R25HL146166-03","NHLBI:469799\","OTHER RESEARCH-RELATED","2021","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","Aurora","UNITED STATES","INTERNAL MEDICINE/MEDICINE","06","041096314","US","1199905","UNIVERSITY OF COLORADO DENVER","CO","800452571","PROJECT NARRATIVE This ?PRIDE Academy: Impact of Ancestry and Gender on omics of lung diseases? will select junior faculty scholars from under-represented groups and bring them for a summer academy at the University of Colorado Anschutz Medical Campus. Here, the scholars will be introduced to state-of-the-art approaches and methodology to study the impact of ancestry and gender on lung diseases such as emphysema, asthma and pulmonary hypertension. Scholars will be mentored by experts in personalized medicine and pulmonary fields. In addition, the scholars will participate in career development activities and will be introduced to the concept of academic coaches who will employ social science approaches to ensure scholars? long-term academic persistence. Our overall goal is to create a workforce of pulmonary researchers who are as diverse as the community they serve.","1861939; 1873836 (contact); ","BARNES, KATHLEEN C; FLORES, SONIA CASTRO (contact);","WHITE, MARQUITTA JONISSE","01/07/2019","12/31/2023","Academia; Academy; Affect; Aggressive behavior; Americas; Asthma; Award; biomedical informatics; Biomedical Research; Capital; career development; cohesion; cohort; Collaborations; Colorado; Communities; Community of Practice; Complement; Complex; Conscious; cultural competence; Data Set; Databases; Disease; Educational Status; Educational workshop; Ensure; Evaluation; Expenditure; experience; Exposure to; Extramural Activities; Face; Faculty; faculty mentor; Failure; Feeling; Funding; Gender; Genetic; Genomics; Goals; Graduate Degree; Grant; hands on instruction; health disparity; holistic approach; implicit bias; Institutes; Instruction; interest; Lung; Lung diseases; Manuscripts; Measures; Medical; meetings; member; Mentors; Methodology; Minority; Modeling; Pathogenesis; Performance; personalized medicine; Physicians; Population; Positioning Attribute; Postdoctoral Fellow; precision genomic medicine; precision medicine; pressure; Process; programs; Proteomics; Pulmonary Emphysema; Pulmonary Fibrosis; Pulmonary Heart Disease; Pulmonary Hypertension; Pulmonology; Research; Research Personnel; Science; Scientist; senior faculty; Sex Bias; social; Social Sciences; Student Persistence; Study Section; success; summer institute; symposium; Talents; Taxation; Technology; Testing; theories; tool; tool development; Touch sensation; Training; Travel; unconscious bias; Underrepresented Groups; Underrepresented Minority; Underrepresented Populations; Underserved Population; Universities; Vision; Writing; ","PRIDE Academy: Impact of Ancestry and Gender to omics of lung diseases","146166","ZHL1","Special Emphasis Panel ","","","03","434999","34800","469799",""
"10188380","P30","AG","5","N","03/25/2021","03/01/2021","02/28/2022","866","P30AG066519","SCHOOLS OF ARTS AND SCIENCES","RFA-AG-20-004","5P30AG066519-02","NIA:2884770\","RESEARCH CENTERS","2021","NATIONAL INSTITUTE ON AGING","","IRVINE","UNITED STATES","OTHER BASIC SCIENCES","45","046705849","US","577504","UNIVERSITY OF CALIFORNIA-IRVINE","CA","926977600","UCI ADRC Overall Project Narrative The U.S. is in the midst of a crisis on Alzheimer's disease (AD) and Orange County California is in the epicenter as there are more people with AD living here than in 26 other states. The University of California, Irvine Alzheimer's Disease Research Center (UCI ADRC) is strategically located to have a major positive impact as we identify, quantify, and validate factors that influence the risk of AD across the lifespan. The UCI ADRC brings energetic and innovative multi-dimensional and multi-disciplinary approaches toward solving this insidious disease, contributes to several national collaborative efforts, and provides key resources to the research community, including studying special populations impacted by the disease, such as underrepresented ethnic groups, adults with Down syndrome, and the oldest-old.","1866057; ","LAFERLA, FRANK M;","SILVERBERG, NINA B","06/15/2020","02/28/2025","Address; Adult; Advisory Committees; Age; Aged, 80 and over; aging population; Alleles; Alzheimer's Disease; Alzheimer's disease pathology; Alzheimer's disease risk; Alzheimer's disease therapy; Asian Americans; Autopsy; Basic Science; Biological Markers; biomarker development; Blood; Brain Diseases; Brain Pathology; brain tissue; California; cell bank; Clinical; Clinical Research; Clinical Sciences; Clustered Regularly Interspaced Short Palindromic Repeats; Cognitive; cohort; Communities; Complex; Computer software; Consent; County; Data; Data Analyses; data management; data resource; Data Set; Dementia; Development; Diagnosis; Dimensions; Disease; Down Syndrome; Education; education research; effective therapy; Ensure; Epidemic; Ethics; Ethnic group; Etiology; Faculty; Genetic; Goals; Image; Impaired cognition; in vivo; Individual; induced pluripotent stem cell; Infrastructure; innovation; insight; interdisciplinary approach; interdisciplinary collaboration; International; Knowledge; Leadership; Longevity; meetings; mild cognitive impairment; Mission; Modernization; Molecular; multidisciplinary; Nature; neuroimaging; neuroimaging marker; neuropathology; next generation; novel; novel diagnostics; Older Population; open source; Oranges; Outcome; Participant; participant retention; Pathogenesis; Pathologic; Pathway interactions; Patients; Play; Populations at Risk; Predisposition; prevent; prodromal Alzheimer's disease; Productivity; Protocols documentation; Recording of previous events; recruit; Registries; Research; Research Methodology; Research Personnel; resilience; Resources; Role; Scholarship; Science; Scientist; Societies; Special Population; Stains; stem cell biology; success; Sum; Technology; Training; Translational Research; Universities; Vision; Work; ","The Alzheimer's Disease Research Center at the University of California, Irvine","066519","ZAG1","Special Emphasis Panel ","","","02","2000000","884770","2884770",""
"10115777","RM1","HG","5","N","03/23/2021","03/01/2021","02/28/2022","172","RM1HG010461","SCHOOLS OF MEDICINE","PAR-16-436","5RM1HG010461-03","NHGRI:2540575\","Non-SBIR/STTR RPGs","2021","NATIONAL HUMAN GENOME RESEARCH INSTITUTE","","SEATTLE","UNITED STATES","GENETICS","07","605799469","US","9087701","UNIVERSITY OF WASHINGTON","WA","981959472","NARRATIVE Dramatic increases in the accumulation of human genome sequences has resulted in the identification of millions of human genetic variants, but only a tiny fraction of this variation is currently interpretable. The Center for the Multiplexed Assessment of Phenotype at the University of Washington proposes to develop technologies that will generate libraries of variants in human genes and assess the impact of this variation on molecular and cellular properties.","9160668; ","FOWLER, DOUGLAS M;","PAZIN, MICHAEL J","05/08/2019","02/28/2024","Affect; Animal Model; apprenticeship; base; Behavior; Benign; Biological; Biological Assay; career; Cell Line; Cells; Cellular Morphology; Clinic; Clinical; Clinical Data; Code; Communities; community center; Complement; Complex; Data; Data Scientist; Diagnostic; Disease; DNA biosynthesis; Education and Outreach; Elements; Expression Library; Family Study; Gene Expression Regulation; Generations; Genes; Genetic; genetic approach; Genetic Transcription; genetic variant; Genetic Variation; Genome; genome sciences; Genomics; Genotype; Goals; Human; Human Genetics; Human Genome; Human Genome Project; human genome sequencing; In Vitro; innovation; Internships; Laboratories; Libraries; Maps; Mass Spectrum Analysis; Measures; Medical; Messenger RNA; Methods; Microscopy; Modeling; Molecular; Molecular Biology; molecular phenotype; Molecular Profiling; molecular scale; Morphology; Mutagenesis; mutant; Mutation; new technology; novel; novel strategies; online resource; Pathogenicity; Pharmaceutical Preparations; Phenotype; prognostic value; Property; protein expression; Proteins; rare variant; Regulatory Element; Reproducibility; Research; Resources; Risk; scale up; single cell sequencing; Single Nucleotide Polymorphism; Site; Solubility; Spliced Genes; Stress; Technology; technology development; Training; Translating; Universities; Untranslated RNA; Variant; Washington; ","Center for the Multiplexed Assessment of Phenotype","010461","GNOM","National Human Genome Research Institute Initial Review Group ","","","03","1745479","795096","2540575",""
