"APPLICATION_ID","ACTIVITY","ADMINISTERING_IC","APPLICATION_TYPE","ARRA_FUNDED","AWARD_NOTICE_DATE","BUDGET_START","BUDGET_END","CFDA_CODE","CORE_PROJECT_NUM","ED_INST_TYPE","FOA_NUMBER","FULL_PROJECT_NUM","FUNDING_ICs","FUNDING_MECHANISM","FY","IC_NAME","NIH_SPENDING_CATS","ORG_CITY","ORG_COUNTRY","ORG_DEPT","ORG_DISTRICT","ORG_DUNS","ORG_FIPS","ORG_IPF_CODE","ORG_NAME","ORG_STATE","ORG_ZIPCODE","PHR","PI_IDS","PI_NAMEs","PROGRAM_OFFICER_NAME","PROJECT_START","PROJECT_END","PROJECT_TERMS","PROJECT_TITLE","SERIAL_NUMBER","STUDY_SECTION","STUDY_SECTION_NAME","SUBPROJECT_ID","SUFFIX","SUPPORT_YEAR","DIRECT_COST_AMT","INDIRECT_COST_AMT","TOTAL_COST","TOTAL_COST_SUB_PROJECT"
"10301640","RF1","AG","1","N","09/23/2021","09/30/2021","08/31/2024","866","RF1AG074306","SCHOOLS OF MEDICINE","PAR-19-070","1RF1AG074306-01","NIA:2264013\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE ON AGING","","CORAL GABLES","UNITED STATES","PUBLIC HEALTH & PREV MEDICINE","27","052780918","US","5221250","UNIVERSITY OF MIAMI SCHOOL OF MEDICINE","FL","331462926","Greenness, or the lack of greenness, has the potential to touch every life. Therefore, longitudinal research on greenness has the potential for tremendous public health impact, particularly given the accumulating evidence on the relationship of greenness to chronic diseases. Research on neighborhood greenness and health suggests that benefits can be obtained even with relatively small increases in greenness. Findings that longitudinal greenness exposure protects against cognitive decline, vascular outcomes and/or Alzheimer?s disease, would further support the role of increased greenness in promoting successful aging.","6477614 (contact); 8378141; 1859570; ","BROWN, SCOTT CHARLES (contact); RUNDEK, TATJANA ; SZAPOCZNIK, JOSE ;","KARRAKER, AMELIA WILKES","09/30/2021","08/31/2024","adjudicate; Affect; Age; Age-associated memory impairment; Aging; aging population; Air Pollution; Alzheimer's Disease; Alzheimer's disease related dementia; Antiinflammatory Effect; apolipoprotein E-4; archive data; archived data; behavior measurement; Behavioral; Biological; Biological Markers; Blood Pressure; Blood Vessels; Body mass index; Brain; Brain imaging; Brain Infarction; cardiometabolism; Cessation of life; Characteristics; Chronic Disease; Cognition; Cognitive; Cognitive aging; cognitive disability; cognitive performance; cognitive testing; cohort; Collaborations; Complex; cost; Crime; Data; data access; deprivation; Diabetes Mellitus; Education; Elderly; Environmental Risk Factor; Epidemiologist; ethnic minority population; Ethnic Origin; Etiology; Event; experience; Exposure to; fasting glucose; follow-up; functional disability; Geographic Locations; Health; Heart Diseases; High Prevalence; Hispanics; Hyperlipidemia; Hypertension; IL6 gene; Imagery; imaging biomarker; Impaired cognition; Income; Individual; Inflammation; Inflammatory; interest; Interleukin-6; Life; Link; longitudinal design; Magnetic Resonance Imaging; Measures; Mediating; Methods; microbiome; mild cognitive impairment; multi-ethnic; multi-racial; Myocardial Infarction; Neighborhoods; Neurologist; Not Hispanic or Latino; novel; Outcome; Participant; Pathway interactions; Performance; Physical activity; Pollution; Population; prevent; prospective; Prospective cohort; protective effect; protective factors; Psychologist; Public Health; Quality of life; Race; racial and ethnic; Research; Research Personnel; resilience; Resolution; Risk; Risk Factors; Role; Sampling; Sampling Studies; Scientist; sex; social; Social support; socioeconomics; Stroke; stroke outcome; Testing; Thick; Time; TNFRSF1A gene; Touch sensation; Trees; waist circumference; walkability; White Matter Hyperintensity; ","Greenness, Cognitive Performance and Vascular Outcomes in the NOMAS Study","074306","NAME","Neurological, Aging and Musculoskeletal Epidemiology ","","","01","1858343","405670","2264013",""
"10273696","R01","AG","1","N","09/16/2021","09/30/2021","05/31/2022","866","R01AG073282","","PA-20-185","1R01AG073282-01","NIA:396514\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE ON AGING","","ROCHESTER","UNITED STATES","","01","006471700","US","4976101","MAYO CLINIC ROCHESTER","MN","559050001","PROJECT NARRATIVE The current proposal will assess tau PET and its association with early Braak NFT stages (I-IV) and cognitive test abnormalities and we will leverage our database of 1779 participants who have had tau PET over the past 6 years to provide a well characterized cohort for this study at substantial cost savings. Our objectives are to use innovative tau PET imaging and analysis methods to predict early Braak NFT stages and cognitive test findings in a large sample of early Braak stage subjects. This work will provide a rigorous clinicopathologic assessment of the capability of tau PET to detect the presence of early NFT pathology and will provide data that could improve subject selection for AD treatment trials.","2086020 (contact); 9436568; ","LOWE, VAL JOHN (contact); MURRAY, MELISSA ERIN;","HSIAO, JOHN","09/30/2021","05/31/2026","abeta accumulation; Aging; Algorithms; Alzheimer's Disease; Alzheimer's disease brain; Alzheimer's disease pathology; Amyloid; amyloid pathology; Autopsy; Autoradiography; Biological; Clinic; Clinical; Cognitive; cognitive testing; cohort; Cohort Studies; Cost Savings; Data; Data Correlations; Databases; Dementia; Deposition; detection method; Early Diagnosis; Goals; high risk; Immunohistochemistry; improved; in vivo; indexing; Individual; innovation; insight; interest; Knowledge; Magnetic Resonance Imaging; Measurement; Methodology; Methods; Neurodegenerative Disorders; Neurofibrillary Tangles; novel; Participant; Pathologic; Pathology; Patients; Pattern; Pharmaceutical Preparations; Phenotype; Positron-Emission Tomography; Prevention trial; radiotracer; Research; Research Personnel; Sampling; Scanning; Selection for Treatments; Senile Plaques; Severities; Severity of illness; Signal Transduction; Subjects Selections; Symptoms; tau Proteins; Testing; therapeutic biomarker; Tracer; treatment trial; uptake; Validation; Work; ","Tau PET/CT for Early Detection of Alzheimer?s Disease Pathology","073282","ZRG1","Special Emphasis Panel ","","","01","272277","124237","396514",""
"10379745","U01","DA","1","N","09/24/2021","09/30/2021","06/30/2022","279","U01DA055338","SCHOOLS OF MEDICINE","RFA-DA-21-020","1U01DA055338-01","NIAAA:750000\NIDA:263732\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE ON DRUG ABUSE","","NEW YORK","UNITED STATES","PSYCHIATRY","12","121911077","US","5998304","NEW YORK UNIVERSITY SCHOOL OF MEDICINE","NY","10016","PROJECT NARRATIVE Various adverse and protective environments may affect child development. The Healthy Brain and Child Development National Consortium (HBCD-NC) will follow 7,500 mothers and their children from 24 locations across the U.S. from before birth to 10 years of age to better understand which harmful and protective environments exert the greatest impact on child development. This study will help to improve the health and development of children across the nation.","15617086; 7030105 (contact); ","BERRY, OBIANUJU ; THOMASON, MORIAH E (contact);","PRABHAKAR, JANANI","09/30/2021","06/30/2026","10 year old; Address; Adverse event; Affect; Alcohols; base; Behavioral; Biological; Birth; Brain; Caregivers; caregiving; Child; child bearing; Child Development; cohort; Communities; Complement; Conceptions; COVID-19; critical period; Data; Data Collection; Data Coordinating Center; data harmonization; data integrity; Data Set; data standards; design; Development; DNA; early experience; early life exposure; Enrollment; Environment; Environmental Exposure; Environmental Hazards; Epigenetic Process; Ethics; Event; experience; Exposure to; Feedback; General Population; Genes; Goals; hazard; Health; high dimensionality; Human; improved; Infant; Infection; innovation; insight; Life; Link; Location; magnetic resonance imaging/electroencephalography; Malnutrition; maltreatment; Marijuana; Maternal Health; maternal stress; Measures; Methods; Modality; Monitor; Mothers; multimodality; neurodevelopment; neuroimaging; Newborn Infant; novel; Opioid; Outcome; Participant; Persons; Physiological; Population; postnatal; Pregnancy; pregnant; Pregnant Women; prenatal; Process; protective factors; Protocols documentation; psychologic; Psychopathology; Public Policy; racial and ethnic; recruit; Research; Research Design; Research Personnel; Sampling; Second Pregnancy Trimester; Severities; Shapes; Site; socioeconomics; sound; Stress; Structural Racism; substance use; Time; Time Study; Tobacco; tool; Toxicant exposure; Training; United States; Woman; Work; ","8/24 The Healthy Brain and Child Development National Consortium","055338","ZRG1","Special Emphasis Panel ","","","01","606117","407615","1013732",""
"10363505","F99","DK","1","N","09/14/2021","09/30/2021","09/29/2022","847","F99DK131504","BIOMED ENGR/COL ENGR/ENGR STA","RFA-DK-19-032","1F99DK131504-01","NIDDK:44710\","OTHER RESEARCH-RELATED","2021","NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES","","SANTA CRUZ","UNITED STATES","ENGINEERING (ALL TYPES)","20","125084723","US","577510","UNIVERSITY OF CALIFORNIA SANTA CRUZ","CA","950641077","NARRATIVE Liquid biopsies are poised to revolutionize diagnostic procedures by making them more accessible and less invasive due to the use of biofluids like blood rather than tissue samples. During my PhD I have helped develop an RNA liquid biopsy platform that the F99 will enable me to lead a validation for in patients diagnosed with lung adenocarcinoma. As an NIDDK K00 fellow, I will expand the RNA liquid biopsy platform into a hematological context that will identify extracellular RNA markers of the hematopoietic lineage in- and ex-vivo.","15593597; ","REGGIARDO, ROMAN ;","HATTANGADI, SHILPA MANOHAR","09/30/2021","09/29/2023","Awareness; base; Biological; Biological Assay; Biology; Blood; Blood Cells; Blood specimen; Bone Marrow; Bone Marrow Aspiration; Bone marrow biopsy; bone marrow mesenchymal stem cell; Cell Count; cell free DNA; cell type; Cells; Classification; Clinical; Code; cohort; cost; COVID-19 patient; Data; Data Set; Detection; Developmental Cell Biology; Diagnosis; Diagnostic; diagnostic biomarker; Diagnostic Procedure; Disease; Disease Marker; DNA Transposable Elements; Doctor of Philosophy; Ensure; Environment; Event; extracellular; extracellular vesicles; Fibrosis; Generations; Genetic Transcription; Genomics; Genotype-Tissue Expression Project; Global Change; Goals; Growth; Health; Hematology; Hematopoiesis; Hematopoietic; Hematopoietic Stem Cell Mobilization; Hematopoietic Stem Cell Transplantation; Hematopoietic stem cells; Hemorrhage; Human; In Vitro; Individual; Infection; Label; Lead; leukemia/lymphoma; liquid biopsy; Lung Adenocarcinoma; machine learning algorithm; member; Mentorship; Mesenchymal Stem Cells; Methylation; Monitor; National Institute of Diabetes and Digestive and Kidney Diseases; pain relief; pancreatic cancer patients; Pathology; Patients; Performance; peripheral blood; PET/CT scan; Plasma; Population; Production; progenitor; programs; Recovery; Research; Research Personnel; RNA; RNA analysis; RNA marker; Sampling; Sedation procedure; side effect; single-cell RNA sequencing; specific biomarkers; stem cell biology; stem cell population; success; Techniques; Testing; The Cancer Genome Atlas; Tissue Sample; Tissues; tool; Training; Transcriptional Regulation; transcriptome sequencing; tumorigenesis; Untranslated RNA; Validation; Whole Blood; X-Ray Computed Tomography; ","Cell free RNA liquid biopsies","131504","ZDK1","Special Emphasis Panel ","","","01","44710","","44710",""
"10381136","R01","AG","1","N","09/21/2021","09/30/2021","05/31/2022","866","R01AG076002","SCHOOLS OF MEDICINE","RFA-AG-21-034","1R01AG076002-01","NIA:335749\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE ON AGING","","BOSTON","UNITED STATES","INTERNAL MEDICINE/MEDICINE","07","604483045","US","894901","BOSTON UNIVERSITY MEDICAL CAMPUS","MA","021182841","Microbial infections are likely risk factors for late-onset Alzheimer?s disease. Evidence of infections can be found by aligning DNA fragments from samples collected in humans to microbial reference genomes. This project will leverage large, existing next generation sequencing cohorts of AD cases in controls to explore mechanisms driving microbe-mediated AD risk, including the role of variants in the human genome.","9493166; ","SHERVA, RICHARD ;","MACKIEWICZ, MIROSLAW","09/30/2021","05/31/2026","acute infection; Affect; Aging; Alzheimer's Disease; Alzheimer's disease diagnosis; Alzheimer's disease pathology; Alzheimer's disease related dementia; Alzheimer's disease risk; Alzheimer?s disease biomarker; Amyloid beta-Protein; antimicrobial; antimicrobial drug; Antiviral Agents; Automobile Driving; Bacteria; Biological Markers; Blood; Brain; brain cell; case control; cell type; chronic infection; Cognitive; cognitive function; cohort; Communicable Diseases; Data; design; Diagnosis; Disease; Disease Progression; DNA; DNA Sequence; DNA sequencing; effective therapy; Environmental Risk Factor; Etiology; experimental study; Framingham Heart Study; genetic association; Genetic Materials; Genetic Risk; genetic variant; Genome; Goals; Herpesviridae; HLA-DRB1; Human; human DNA; Human Genome; human tissue; Immune system; Immunologics; Individual; Infection; infection risk; Infectious Agent; Inflammatory; innovation; Intervention; Late Onset Alzheimer Disease; latent infection; Lead; Link; Machine Learning; Magnetic Resonance Imaging; Measures; Mediating; Medicine; Microbe; microbial; Microbial Genetics; Modeling; Molecular; MS4A1 gene; Multiomic Data; neuroimaging; neuroinflammation; next generation sequence data; next generation sequencing; Other Genetics; Participant; pathogen; Pathologic; Pathology; Pathway interactions; Pharmaceutical Preparations; PLCG2 gene; prevent; Process; Quality Control; reference genome; Research Personnel; Risk; Risk Factors; risk variant; Role; Sampling; Senile Plaques; Serotyping; Source; SPI1 gene; Structure; Testing; Tissues; trait; TREM2 gene; Variant; viral DNA; Virus; ","Exploring mechanisms driving microbe-induced AD risk using next generation sequence data.","076002","ZAG1","Special Emphasis Panel ","","","01","218744","117005","335749",""
"10411542","F32","AI","3","N","08/24/2021","09/30/2021","01/31/2022","855","F32AI145128","","PA-20-272","3F32AI145128-02S1","NIAID:24962\","TRAINING, INDIVIDUAL","2021","NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES","","BOSTON","UNITED STATES","","08","073130411","US","4907701","MASSACHUSETTS GENERAL HOSPITAL","MA","021142621","Project Narrative Many bacteria that cause human disease invade human cells. The innate immune system is our first line of defense against these infections, and understanding how it works is critical to developing therapeutics to prevent infection. This project aims to define a novel mechanism by which the innate immune system detects intracellular bacteria.","14406586; ","ZAJAC, AMANDA SOOHOO;","MILLS, MELODY","06/01/2021","","Adaptor Signaling Protein; Bacteria; base; Binding; career; career development; CASP1 gene; Caspase; Cell Death; Cells; Colon; Complex; course development; Data; Detection; Environment; General Hospitals; Goals; Human; human disease; Immune response; Immunology; Infection; Infection prevention; Inflammasome; Inflammatory; Innate Immune System; insight; Invaded; Laboratories; macrophage; Massachusetts; medical schools; meetings; Microbiology; Molecular; Mus; Neutrophil Infiltration; novel; pathogenic bacteria; Pathway interactions; Positioning Attribute; receptor; Research; research and development; Research Personnel; Resources; response; Role; Shigella flexneri; Shigella Infections; Testing; Therapeutic; Tissues; Work; ","NLRP11 in non-canonical inflammasome activation in response to Shigella flexneri and cytosolic LPS.","145128","","","","S1","02","24962","","24962",""
"10096938","R01","DA","1","N","09/21/2021","09/30/2021","07/31/2022","279","R01DA052381","","PAR-18-510","1R01DA052381-01","NIDA:416256\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE ON DRUG ABUSE","","VANCOUVER","CANADA","","","251949962","CA","957601","UNIVERSITY OF BRITISH COLUMBIA","BC","V6T 1Z3","PROJECT NARRATIVE The emergence of toxic fentanyl analogues in the street drug supply across much of North America is contributing to the most severe overdose crisis in North American history. Drug checking is a highly innovative and promising public health intervention that provides quantitative and qualitative information from chemical analyses of street drug samples back to people who use drugs and which has the potential to positively contribute to improved health outcomes. This application seeks to take advantage of the unique legal and policy landscape in the Canadian province of British Columbia to rigorously: 1) evaluate rates and characteristics that shape use of drug checking services; 2) assess changes in overdose risk behaviors following results of a drug check; and 3) examine how this information could be used to predict overdoses from a province-wide registry.","14276442; ","TI, LIANPING ;","ZUR, JULIA BETH","09/30/2021","07/31/2024","addiction; Address; Adopted; American; analog; Back; base; Behavior; behavior change; Behavior Therapy; Behavioral; British Columbia; Canada; Caring; Cause of Death; Centers for Disease Control and Prevention (U.S.); Cessation of life; Characteristics; Chemicals; Cocaine; cost; Dancing; Data; Decision Making; demographics; Drug Compounding; Drug Evaluation; drug market; drug testing; Drug usage; drug use behavior; Drug user; ecstasy; Emergency response; Environment; Environmental Exposure; Epidemic; equipment acquisition; European; Evaluation Research; Event; Fentanyl; Funding; Generations; Goals; Government; Hallucinogens; Health; health data; Healthcare Systems; Hospitals; Illicit Drugs; Immunoassay; implementation measures; improved; Income; Individual; innovation; Intervention; Intervention Studies; Laboratories; laboratory equipment; Legal; Life; Light; Link; Medical; Methods; mortality; Music; Naloxone; Narcotic Analgesics; National Institute of Drug Abuse; non-opioid analgesic; North America; novel; Opioid; opioid agonist therapy; opioid epidemic; opioid mortality; opioid overdose; opioid use; opioid user; Outcome; Overdose; overdose risk; Pattern; Pharmaceutical Preparations; point of care; Policies; prevent; Program Evaluation; programs; Province; Psychotropic Drugs; Public Health; public health intervention; Questionnaires; rapid testing; Recording of previous events; Recreational Drugs; recruit; Reference Standards; Registries; Request for Applications; Research; Research Personnel; Rhode Island; Risk; Risk Behaviors; Risk Reduction; Sampling; Savings; scale up; Scientific Advances and Accomplishments; Scientific Evaluation; service utilization; Services; Shapes; Site; social structure; sociodemographics; Source; Spectroscopy, Fourier Transform Infrared; Statutes and Laws; Street Drugs; Structure; substance use; synthetic opioid; Techniques; Technology; test strip; Testing; Time; treatment optimization; United States National Institutes of Health; uptake; Visit; Washington; Weight; Work; ","Evaluation of Drug Checking as a Novel Intervention to Address the Opioid Overdose Crisis Attributable to Fentanyl and its Analogues","052381","BGES","Behavioral Genetics and Epidemiology Study Section ","","","01","385763","30493","416256",""
"10347883","R21","NS","1","N","09/27/2021","09/30/2021","08/31/2022","853","R21NS125349","BIOMED ENGR/COL ENGR/ENGR STA","PA-18-358","1R21NS125349-01","NINDS:217347\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","NEWARK","UNITED STATES","BIOMEDICAL ENGINEERING","10","075162990","US","6004001","NEW JERSEY INSTITUTE OF TECHNOLOGY","NJ","071021982","Project Narrative The cerebellum is a primary center of motor coordination and its role in cognition is increasingly recognized, raising the possibility that cerebellar dysfunction contributes widely to symptoms of psychiatric and neurological disorders. Concurrent with the recognition of the cerebellum's expanded role in brain function, stimulation of the cerebellum has seen a surge of clinical studies in recent years reporting that it improves motor learning, cognitive and emotional processes. However, to date, very few studies have addressed the cellular and circuit level mechanisms by which the cerebellar activity can be modulated using non-invasive methods of stimulation such as transcranial electrical stimulation (tES) and focused ultrasound (FUS) stimulation; this is the overarching goal of this proposal.","6871834; ","SAHIN, MESUT ;","KUKKE, SAHANA NALINI","09/30/2021","08/31/2023","Address; Affect; Anatomy; animal data; Animal Model; Area; Axon; Basal Ganglia; Brain; Cell Nucleus; Cells; Cerebellar Cortex; Cerebellar Diseases; Cerebellar Nuclei; Cerebellum; Clinical; clinical application; Clinical Research; Clinical Trials; Cognition; Cognitive; Collaborations; crystallinity; Deep Brain Stimulation; Disease; Electric Stimulation; Electrodes; Emotional; Emotions; Equipment; experimental study; Focused Ultrasound; Functional Imaging; Goals; Image; implantation; improved; Institutes; knowledge base; Lateral; Lead; Letters; Mental disorders; Methodology; Methods; Modality; Motivation; Motor; motor learning; nervous system disorder; neural circuit; Neurons; neuroregulation; Neurosciences; noninvasive brain stimulation; North Carolina; novel; Operative Surgical Procedures; optogenetics; Output; Pathway interactions; Patients; Penetration; Phase; Population; Process; Prosencephalon; Protocols documentation; psychiatric symptom; Purkinje Cells; Rattus; Reporting; Research; Risk; Role; Source; Stimulus; Structure; Technology; Thalamic structure; Therapeutic; Tissues; tool; Ultrasonics; Ultrasonography; Universities; ","Electrical and Ultrasonic Modulation of Lateral Cerebellar Nucleus","125349","ZRG1","Special Emphasis Panel ","","","01","150000","67347","217347",""
"10464874","U54","OH","6","N","08/05/2021","09/30/2021","09/29/2022","262","U54OH009568","","RFA-OH-20-007","6U54OH009568-12M001","NIOSH:220000\","RESEARCH CENTERS","2021","NATIONAL INSTITUTE FOR OCCUPATIONAL SAFETY AND HEALTH","","MARSHFIELD","UNITED STATES","","07","074776030","US","4843101","MARSHFIELD CLINIC RESEARCH FOUNDATION","WI","544495703","","1906272; ","LEE, BARBARA C;","DEARWENT, STEVE","09/30/2020","09/29/2025","","National Center of Excellence for the Prevention of Childhood Agricultural Injury - 2020","009568","ZOH1","Special Emphasis Panel ","","M001","12","","","220000",""
"10478488","U48","DP","6","N","08/25/2021","09/30/2021","09/29/2022","135","U48DP006377","SCHOOLS OF PUBLIC HEALTH","RFA-DP-19-001","6U48DP006377-03M001","NCCDPHP:249998\","OTHERS","2021","NATIONAL CENTER FOR CHRONIC DISEASE PREV AND HEALTH PROMO","","ATLANTA","UNITED STATES","PUBLIC HEALTH & PREV MEDICINE","05","066469933","US","2384501","EMORY UNIVERSITY","GA","303224250","","1872351; ","KEGLER, MICHELLE C;","","09/30/2019","09/29/2024","","Emory Prevention Research Center","006377","ZDP1","Special Emphasis Panel ","","M001","03","","","249998",""
"10307325","R01","EY","3","N","09/15/2021","09/30/2021","02/28/2022","867","R01EY029298","BIOMED ENGR/COL ENGR/ENGR STA","PA-20-272","3R01EY029298-03S1","NEI:52250\","Non-SBIR/STTR RPGs","2021","NATIONAL EYE INSTITUTE","","CHICAGO","UNITED STATES","BIOMEDICAL ENGINEERING","01","042084434","US","3553001","ILLINOIS INSTITUTE OF TECHNOLOGY","IL","606163717","Project Narrative Widespread clinical use of monthly anti-vascular endothelial growth factor (anti-VEGF) therapy necessitates a practical and effective delivery method to the posterior segment of the eye. The overall goal of this proposal is to demonstrate the proposed drug delivery system can release bioactive anti-VEGF over a prolong period of 6 months in a primate model, and is effective as the conventional monthly treatment. The proposed drug delivery system will have a great impact on the current treatment of age-related macular degeneration and diabetic retinopathy.","6770503; ","KANG-MIELER, JENNIFER J;","SHEN, GRACE L","05/01/2019","02/29/2024","Age related macular degeneration; angiogenesis; Animals; Aqueous Humor; base; bevacizumab; Biocompatible Materials; Biodegradable microsphere; biomaterial compatibility; Blood flow; Blood Vessels; Bolus Infusion; Cataract; Choroidal Neovascularization; Clinical; clinical practice; Clinical Research; comparative efficacy; conventional therapy; Data; Dexamethasone; Diabetic Retinopathy; Disease; Drug Delivery Systems; Drug Kinetics; drug release kinetics; Drug Side Effects; Electroretinography; Emulsions; Endophthalmitis; Endothelial Cells; Enzyme-Linked Immunosorbent Assay; Exposure to; Eye; Family member; Fluorescein Angiography; Fundus photography; Goals; Gold; Healthcare Systems; Hemorrhage; Histologic; Histology; Hydrogels; Image; imaging modality; in vitro Model; Inflammation; Injectable; Injection of therapeutic agent; Injections; intravitreal injection; Kinetics; Knowledge; Lasers; Macaca mulatta; Measurement; Measures; Methods; Microspheres; Mitogens; Modeling; Monitor; Morphology; Needles; nonhuman primate; Ophthalmic examination and evaluation; Ophthalmoscopes; Optical Coherence Tomography; Patients; Pharmaceutical Preparations; Pharmacology; Posterior eyeball segment structure; Primates; ranibizumab; Regimen; release factor; response; Retina; Retinal Detachment; Retinal Perforations; Rodent; Rodent Model; Safety; sample collection; Scanning; side effect; Site; slit lamp imaging; standard care; Sterility; Techniques; Technology; Therapeutic Effect; Time; Translations; Vascular Endothelial Growth Factors; Vascular Permeabilities; VEGFA gene; ","Sustained Ocular Drug Delivery System for Anti-VEGF Agents","029298","DPVS","Diseases and Pathophysiology of the Visual System Study Section ","","S1","03","52250","0","52250",""
"10208530","R01","AG","1","N","09/20/2021","09/30/2021","05/31/2022","866","R01AG072291","","RFA-AG-21-010","1R01AG072291-01","NIA:440000\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE ON AGING","","DUARTE","UNITED STATES","","32","027176833","US","3058203","BECKMAN RESEARCH INSTITUTE/CITY OF HOPE","CA","910103012","Project Narrative The objective of this proposal is to develop human age-relevant glial cellular models using direct reprogramming technology, in order to recapitulate age-associated phenotypes in brain aging and neurodegeneration and uncover novel underlying mechanisms. We propose to establish cellular models for brain aging and AD using astrocytes directly reprogrammed from fibroblasts of aged subjects and LOAD patients and co-cultures of astrocytes with other brain cell types. The proposed studies will likely help to define roles of glial cellular aging in brain functional deterioration during aging and uncover the underlying mechanisms, which could lead to the development of novel strategies to maintain brain health and reduce risk for AD.","8037499; ","SHI, YANHONG ;","DIBATTISTA, AMANDA","09/30/2021","05/31/2026","Activities of Daily Living; Age; age related; age related neurodegeneration; aged; Aging; aging brain; Alzheimer's Disease; Alzheimer's disease model; Alzheimer's disease pathology; Alzheimer's disease risk; Animal Model; Astrocytes; Brain; brain cell; brain health; Cell Aging; Cell Communication; Cell Lineage; Cell model; cell type; Cells; Cessation of life; Coculture Techniques; cognitive capacity; Complement; design; Deterioration; Development; disability; Disease; Disease model; effective therapy; Elements; Epigenetic Process; Fibroblasts; Gene Expression Profile; Generations; Heterogeneity; Homeostasis; Human; human disease; Individual; induced pluripotent stem cell; Knowledge; Late Onset Alzheimer Disease; Late-Onset Disorder; Lead; Learning; Memory; Microglia; Modeling; Modification; Morphology; mouse model; Mus; myelination; Nerve Degeneration; Neurodegenerative Disorders; neurodevelopment; neuroinflammation; Neurons; novel; novel strategies; novel therapeutic intervention; oligodendrocyte progenitor; Oligodendroglia; Organ; Organoids; Pathogenesis; Pathologic; Pathology; Pathway interactions; Patients; Phenotype; Physiology; Play; Process; Property; Reporting; Research; Risk Factors; Role; Signal Pathway; single-cell RNA sequencing; Somatic Cell; Source; species difference; stem cells; Synapses; synaptogenesis; Technology; Transgenic Mice; ","Develop age-relevant glial cellular models using human directly reprogrammed cells","072291","ZAG1","Special Emphasis Panel ","","","01","250000","190000","440000",""
"10490541","R56","AG","2","N","09/23/2021","09/30/2021","08/31/2022","866","R56AG053495","SCHOOLS OF MEDICINE","PA-19-056","2R56AG053495-06","NIA:343373\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE ON AGING","","NEW HAVEN","UNITED STATES","INTERNAL MEDICINE/MEDICINE","03","043207562","US","9420201","YALE UNIVERSITY","CT","065208327","PROJECT NARRATIVE Many of the pivotal molecular features of aging biology are also found to contribute to the pathogenesis of chronic lung disorders such as chronic obstructive pulmonary disease (COPD) and idiopathic pulmonary fibrosis (IPF), for which advanced age is the most important risk factor. Thus, an enhanced understanding of the lung aging process has paramount significance and may provide an opportunity for the development of novel therapeutics for these major unmet medical needs. The current application is seeking to identify a previously unprecedented molecular mechanism by which a novel mitochondrial molecule called NLRX1 plays in the biology of lung aging.","10382782; ","KANG, MIN-JONG ;","KERR, CANDACE L","08/15/2016","08/31/2022","adaptive immunity; Affect; Age; Aging; Alveolar; Alveolar Macrophages; Binding; Biogenesis; Biological Aging; Biology; Biology of Aging; C-terminal; Cell Aging; Cells; Characteristics; Chronic; Chronic Disease; Chronic lung disease; Chronic Obstructive Airway Disease; Communication; Development; disability; Elderly; Embryo; Evaluation; experimental study; Fibroblasts; FRAP1 gene; functional decline; Gene Proteins; Health Care Costs; Human; idiopathic pulmonary fibrosis; Impairment; In Vitro; in vivo; Inflammaging; Inflammasome; Inflammation; insight; Intervention; Knowledge; Lead; Leucine-Rich Repeat; Lung; Lung diseases; macrophage; Mediating; Medical; Medicine; Mitochondria; Molecular; mTOR inhibition; mTOR Inhibitor; mTOR Signaling Pathway; Mus; mutant; NADH; Natural Immunity; nicotinamide-beta-riboside; novel; novel therapeutics; Nucleotides; Pathogenesis; Pathway interactions; Pharmacology; Physiological; Plant Roots; Play; Population; Process; Proteins; Publications; Quality of life; Regulation; restoration; Risk Factors; Role; senescence; Signal Transduction; Sirolimus; Societies; Structure; System; Time; tumorigenesis; Wild Type Mouse; ","The Reduction of NLRX1 and Its Role in Pulmonary Aging","053495","ASG","Aging Systems and Geriatrics Study Section ","","","06","204999","138374","343373",""
