"APPLICATION_ID","ACTIVITY","ADMINISTERING_IC","APPLICATION_TYPE","ARRA_FUNDED","AWARD_NOTICE_DATE","BUDGET_START","BUDGET_END","CFDA_CODE","CORE_PROJECT_NUM","ED_INST_TYPE","FOA_NUMBER","FULL_PROJECT_NUM","FUNDING_ICs","FUNDING_MECHANISM","FY","IC_NAME","NIH_SPENDING_CATS","ORG_CITY","ORG_COUNTRY","ORG_DEPT","ORG_DISTRICT","ORG_DUNS","ORG_FIPS","ORG_IPF_CODE","ORG_NAME","ORG_STATE","ORG_ZIPCODE","PHR","PI_IDS","PI_NAMEs","PROGRAM_OFFICER_NAME","PROJECT_START","PROJECT_END","PROJECT_TERMS","PROJECT_TITLE","SERIAL_NUMBER","STUDY_SECTION","STUDY_SECTION_NAME","SUBPROJECT_ID","SUFFIX","SUPPORT_YEAR","DIRECT_COST_AMT","INDIRECT_COST_AMT","TOTAL_COST","TOTAL_COST_SUB_PROJECT"
"10067371","F31","HL","5","N","12/07/2020","12/01/2020","11/30/2021","837","F31HL151178","SCHOOLS OF MEDICINE","PA-19-195","5F31HL151178-02","NHLBI:29520\","TRAINING, INDIVIDUAL","2021","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","CHICAGO","UNITED STATES","INTERNAL MEDICINE/MEDICINE","07","005436803","US","6144650","NORTHWESTERN UNIVERSITY AT CHICAGO","IL","606114579","Project Narrative The incorporation of social determinants of health (SDOH) in predictive models for cardiovascular health (CVH) may help health services professionals and clinicians in identifying patients at high-risk for low CVH. This has important public health implications because social and clinical interventions may be tailored to each patient's needs. This research may also help to identify which SDOH are predictive of CVH from young adulthood to middle age, allowing public health professionals to target specific SDOH through directed social, behavioral, and policy-related interventions.","15085910; ","ZIMMERMAN, LINDSAY PAIGE;","PURKISER, KEVIN","12/01/2019","11/30/2021","Accounting; Address; Age; age group; American; American Heart Association; Award; base; Behavior; Behavioral; biracial; Blood Pressure; Body mass index; built environment; burden of illness; Cardiovascular Diseases; cardiovascular health; cardiovascular risk factor; career; Cause of Death; Cessation of life; Cholesterol; Clinical; cohort; Communities; Competence; Coronary Artery Risk Development in Young Adults Study; Data; Data Science; Disease; Economics; Education; Environment; Epidemiology; Ethnic group; Event; fasting plasma glucose; Fellowship; Geography; Goals; good diet; Health; Health behavior; health disparity; health economics; Health Professional; Health Services; Health Status; Healthcare; high risk; improved; Individual; informatics tool; Intervention; Life; Life Cycle Stages; Link; Machine Learning; machine learning algorithm; machine learning method; Maintenance; Measures; Mediating; Methods; middle age; Mining; Modeling; Morbidity - disease rate; mortality; Neighborhoods; novel; patient population; Patients; Pattern; Performance; Phenotype; Physical activity; Policies; Population; Predictive Analytics; predictive modeling; Prevalence; programs; Prospective cohort study; Public Health; Race; racial difference; racial diversity; Research; Research Training; Risk Behaviors; Risk Factors; Sampling; Scientist; secondary analysis; sex; Site; skills; Smoking Status; social; social factors; social health determinants; Social Identification; Socioeconomic Factors; Stroke; Structure; Subgroup; supervised learning; Techniques; theories; Time; Training; training opportunity; Work; World Health Organization; Writing; young adult; ","Social Determinants of Health and Novel Prediction of Cardiovascular Health from Young Adulthood to Middle Age in the CARDIA Study","151178","ZRG1","Special Emphasis Panel ","","","02","29520","","29520",""
"10013949","I01","VA","1","N","12/09/2020","10/01/2020","09/30/2021","999","I01CX002028","","RFA-CX-19-006","1I01CX002028-01A1","","Non-SBIR/STTR RPGs","2021","Veterans Affairs","","ALBUQUERQUE","UNITED STATES","","01","073242369","US","481055","ALBUQUERQUE VA MEDICAL CENTER","NM","871085153","Lung cancer is the leading cause of cancer death in the country, surpassing deaths caused by colorectal, prostate and breast cancers combined. Veterans are at higher risk of lung cancer due to the higher rate of smoking and environmental toxin exposures. The lack of effective therapy provides the impetus to search for alternative, safe, and efficacious anticancer agents to improve treatment strategy against lung cancer, enhance the probability of a cure and reduce recurrence. Based on encouraging preclinical and clinical findings in a lung cancer chemoprevention pilot study, the purpose of this new CSR&D Merit Review proposal is to evaluate the feasibility of a standardized grape seed procyanidin extract with enhanced bioavailabilities, leucoselect phytosome, for neoadjuvant treatment of resectable stage I and II lung cancer in a phase IIa clinical trial, to establish safety, feasibility, define and validate mechanisms of action, identify suitable surrogate endpoint biomarkers and set the stage for larger, confirmatory trials in the near future.","1950401; ","MAO, JENNY T;","","10/01/2020","09/30/2025","A549; Adverse reactions; Aftercare; anti-cancer; Antineoplastic Agents; Apoptosis; Arachidonate 15-Lipoxygenase; Archives; arm; base; Biological Availability; Biological Markers; Biological Monitoring; Biopsy; Blood; Bronchoalveolar Lavage; Bronchoscopy; C-reactive protein; cancer chemoprevention; Cancer Etiology; Cancer Patient; cancer therapy; capsule; carcinogenicity; cardiovascular health; CASP3 gene; Cause of Death; Cells; Cessation of life; Clinic; Clinical; Clinical Research; Clinical Trials; Colorectal Cancer; Common Terminology Criteria for Adverse Events; confirmatory clinical trial; confirmatory trial; Consent; Country; Crude Extracts; Data; Development; Diagnosis; Diagnostic Procedure; Dinoprostone; Down-Regulation; Drug Kinetics; Early treatment; effective therapy; Eicosanoids; Eicosatetraenoic Acids; Enrollment; Epigenetic Process; Epoprostenol; Excision; follow-up; Food Supplements; Future; Gene Expression Profile; grape seed; Growth; Health Food; high risk; Human; Hydroxyeicosatetraenoic Acids; IGF Type 2 Receptor; IGF2R gene; improved; indexing; inflammatory marker; insight; Interleukin-10; Interleukin-12; Interleukin-6; Label; Lead; Lesion; Liquid substance; Lung; Lung Neoplasms; lymph nodes; malignant breast neoplasm; Malignant neoplasm of lung; Malignant neoplasm of prostate; Malignant Neoplasms; Measures; Mediating; MicroRNAs; Monitor; Needles; Neoadjuvant Therapy; neoplastic cell; Newly Diagnosed; Non-Small-Cell Lung Carcinoma; Nude Mice; oncoprotein p21; Operative Surgical Procedures; Oral; Oral Administration; Outcome; Participant; Pathologic; Pathway interactions; Patients; Pharmacodynamics; pharmacokinetics and pharmacodynamics; Phase; Phospholipids; Phosphorylation; Physiological; Pilot Projects; Plasma; pre-clinical; Probability; Procyanidins; Production; Proliferation Marker; Property; Prostaglandins I; Proto-Oncogene Proteins c-akt; PTEN gene; Questionnaires; recruit; Recurrence; Resectable; response; Role; Safety; safety and feasibility; Sampling; Serum; Smoker; Smoking; soy; Specimen; Standardization; Structure of parenchyma of lung; Surrogate Endpoint; Telephone; Testing; Therapeutic; Time; Tissues; Toxic Environmental Substances; treatment strategy; tumor; Tumor Immunity; Tumor Suppressor Proteins; tumor xenograft; Up-Regulation; Urine; Veterans; Visit; Xenograft procedure; ","Leucoselect Phytosome for Neoadjuvant Treatment of Early Stage Lung Cancer","002028","ZRD1","Special Emphasis Panel ","","A1","01","","","",""
"10062516","R01","HL","5","N","12/10/2020","12/01/2020","11/30/2021","837","R01HL150881","SCHOOLS OF MEDICINE","PA-19-056","5R01HL150881-02","NHLBI:501257\","Non-SBIR/STTR RPGs","2021","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","NEWARK","UNITED STATES","ANATOMY/CELL BIOLOGY","10","078795851","US","10034169","RBHS-NEW JERSEY MEDICAL SCHOOL","NJ","071032757","Obesity is accompanied by elevated plasma free fatty acids, which in turn induce diabetes. More than half of diabetic patients develop heart dysfunction, known as diabetic cardiomyopathy, characterized by both histopathological and functional abnormalities in the heart. We will investigate the molecular mechanisms by which increases in fat in the blood of obese people lead to cardiac dysfunction. We will test the hypothesis that heart cells directly sense the increased level of fat and upregulate a novel mechanism that causes inflammation and functional impairment of the heart by facilitating the interaction of two molecules in the nucleus. We will also demonstrate that interventions that interfere with the interaction of the two molecules alleviate the development of diabetic cardiomyopathy. Knowledge obtained from this study will be useful for developing a novel modality to slow down the initial development of diabetic cardiomyopathy in obese patients.","6354902; ","SADOSHIMA, JUNICHI ;","SCHWARTZ, LISA","12/01/2019","11/30/2023","Address; Adipose tissue; autocrine; Binding; Blood; Body mass index; Cardiac; Cardiac Myocytes; Cardiovascular Diseases; Cause of Death; CCL2 gene; Cell Nucleus; cell type; Cells; chemokine; Consumption; cytokine; Development; Diabetes Mellitus; diabetic cardiomyopathy; diabetic patient; disability-adjusted life years; EFRAC; Elements; Endothelial Cells; Failure; Fatty acid glycerol esters; Fatty Acids; Fibroblasts; Fibrosis; functional disability; Functional disorder; Genetic Transcription; Glycogen Synthase Kinase 3; Heart; heart cell; Heart failure; High Fat Diet; Hypertrophy; Immune; Inflammation; Inflammatory; Inflammatory Infiltrate; Insulin Resistance; Interleukin-1; Interleukin-6; Intervention; Knowledge; Laboratories; Lead; Left Ventricular Hypertrophy; Ligands; loss of function; Mediating; Metabolic syndrome; mitochondrial dysfunction; Modality; Modeling; Molecular; mouse model; Mus; Myocardial dysfunction; new therapeutic target; Non-Insulin-Dependent Diabetes Mellitus; Nonesterified Fatty Acids; novel; Obesity; paracrine; Patients; Peroxisome Proliferator-Activated Receptors; Phase; Phosphorylation; Plasma; Play; PPAR alpha; preservation; Prevalence; Process; Production; promoter; response; Risk Factors; Role; sensor; Testing; TNF gene; TNFRSF5 gene; ","PPAR? induces IL-6 to trigger diabetic cardiomyopathy","150881","MIM","Myocardial Ischemia and Metabolism Study Section ","","","02","320463","180794","501257",""
"10066363","K99","HL","5","N","12/07/2020","12/01/2020","11/30/2021","837","K99HL146954","SCHOOLS OF MEDICINE","PA-19-130","5K99HL146954-02","NHLBI:116100\","OTHER RESEARCH-RELATED","2021","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","AUGUSTA","UNITED STATES","INTERNAL MEDICINE/MEDICINE","12","809593387; 966668691","US","676605","AUGUSTA UNIVERSITY","GA","309120004","Project Narrative The proposed research plan seeks to provide a better understanding of the mechanisms that contribute to impaired lymphangiogenesis, decreased arterial cholesterol removal and pathogenesis of atherosclerosis. Atherosclerosis and -related cardiovascular complications account for the majority of deaths in the United States, and are responsible for considerable burden on US health care delivery and its costs. Knowledge gained from the proposed project is expected to pave a foundation for future therapeutic studies to improve cholesterol removal from atherosclerotic arteries and prevent complications from atherosclerotic cardiovascular disease.","14527103; ","SINGLA, BHUPESH ;","HUANG, LI-SHIN","12/06/2019","11/30/2021","Academic Training; angiogenesis; Angiogenesis Inhibitors; Antibodies; Applications Grants; Area; Arterial Fatty Streak; Arteries; Atherosclerosis; Attenuated; attenuation; Back; base; Biological Assay; Biological Availability; Biology; Blood Circulation; Blood Vessels; Cardiovascular system; career; CD47 gene; Cells; Cessation of life; Cholesterol; cost; cytokine; density; design; Detection; Development; Endogenous Factors; Endothelial Cells; Excision; experimental study; Extracellular Matrix Proteins; field study; Foundations; Future; Generations; Genetic; Goals; Grant; health care delivery; Human; Imaging Techniques; Impairment; improved; In Vitro; in vitro testing; in vivo; Inflammation; Inflammatory; Knockout Mice; Knowledge; Laboratories; Leukocytes; Link; Lipids; Lipoproteins; lymph nodes; Lymphangiogenesis; Lymphatic; lymphatic drainage; Lymphatic Endothelial Cells; lymphatic vasculature; lymphatic vessel; MAPK3 gene; Mediating; Mentors; Methodology; Methods; Modeling; Molecular Biology; molecular imaging; mouse model; multidisciplinary; Mus; Myocardial Ischemia; Nitric Oxide; Operative Surgical Procedures; Paper; Pathogenesis; Phase; PIK3CG gene; Positioning Attribute; prevent; Production; programs; Proteins; Proto-Oncogene Proteins c-akt; Publishing; Reactive Oxygen Species; receptor; Regulation; Research; Research Project Grants; research study; reverse cholesterol transport; Role; Route; Secure; Signal Transduction; skills; Stroke; Testing; Therapeutic Studies; Thrombospondin 1; Tissues; Training; United States; uptake; ","Regulation of Lymphangiogenesis by Thrombospondin 1","146954","MTI","NHLBI Mentored Transition to Independence Review Committee ","","","02","107500","8600","116100",""
"10064005","R01","HL","5","N","12/09/2020","12/01/2020","11/30/2021","838","R01HL135846","SCHOOLS OF MEDICINE","PA-13-302","5R01HL135846-05","NHLBI:474663\","Non-SBIR/STTR RPGs","2021","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","SAINT LOUIS","UNITED STATES","INTERNAL MEDICINE/MEDICINE","01","068552207","US","9083901","WASHINGTON UNIVERSITY","MO","631304862","PROJECT NARRATIVE Public Health Relevance: This research will establish a novel antiviral pathway in the lung connected to circadian rhythms that is applicable to asthma, and which could be targeted through drugs or behavioral modification. Such therapies could mitigate asthma exacerbations triggered by viral infection, and potentially prevent asthma inception in at-risk young children. This project will have additional applications for mitigating viral bronchiolitis in infants (the most common cause of infant hospitalization), as well as for respiratory infections in long-haul air travelers with jet lag.","10328201; ","HASPEL, JEFFREY ADAM;","LACHOWICZ-SCROGGINS, MARRAH ELIZABETH","12/15/2016","11/30/2021","Acute; acute infection; Address; advanced disease; Affect; Age; Aging; Air; Airway Disease; airway epithelium; Antiviral Agents; Antiviral Response; ARNTL gene; Asthma; asthma exacerbation; asthmatic; asthmatic patient; Attenuated; base; Behavior Therapy; Biological; Canis familiaris; Cells; Characteristics; Child; Chronic; circadian; circadian pacemaker; Circadian Rhythms; Collection; Complement; Data; Defect; Disease; drug modification; Epithelial Cells; experience; experimental study; Expression Profiling; Functional disorder; Gene Expression; Genes; Genetic Transcription; Heterogeneity; Hospitalization; Human; human subject; In Vitro; in vivo; Incidence; Infant; Infection; Infiltration; Influenza A virus; insight; Interferons; Jet Lag Syndrome; Knockout Mice; Link; Lower Respiratory Tract Infection; Luciferases; Lung; Lung diseases; macrophage; Mediating; Mediator of activation protein; Modeling; Mucous body substance; Mus; Nature; novel; Parainfluenza; pathogen; Pathogenesis; Pathology; Pathway interactions; Patients; Predisposition; prevent; Production; programs; public health relevance; Pulmonary Pathology; Regulation; Reporter; repository; Research; Resolution; respiratory; Respiratory System; Respiratory Tract Infections; respiratory virus; response; Risk; Role; Sampling; Seasons; Severities; Symptoms; System; Tamoxifen; Testing; Therapeutic; Time; Tracheal Epithelium; United States National Institutes of Health; Variant; Viral; Viral Bronchiolitis; Viral Respiratory Tract Infection; Virus; Virus Diseases; Virus Replication; Work; ","Clock Gene Control of Viral Infection and Asthma","135846","LCMI","Lung Cellular, Molecular, and Immunobiology Study Section ","","","05","311255","163408","474663",""
"10075323","R01","NS","5","N","12/09/2020","12/01/2020","11/30/2021","853","R01NS099076","SCHOOLS OF MEDICINE","PA-13-302","5R01NS099076-05","NINDS:335222\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","PHILADELPHIA","UNITED STATES","ANATOMY/CELL BIOLOGY","03","002604817","US","2205901","DREXEL UNIVERSITY","PA","191021119","Narrative Lower urinary tract (LUT) dysfunction often occurs after spinal cord injury (SCI) although involuntary spinal bladder and urethral reflexes are established over time to facilitate partial recovery of micturition. We will investigate if endogenous dopaminergic mechanisms are present in the spinal cord regulating the spontaneous micturition reflex after SCI. The project tests whether pharmacological manipulation of the spinal dopaminergic pathways improves urinary efficiency and continence, which will lead to the development of a novel therapeutic strategy to treat LUT dysfunction following SCI.","11916662; ","HOU, SHAOPING ;","BAMBRICK, LINDA LOUISE","12/01/2016","11/30/2021","Address; Affect; Animal Disease Models; Ataxia; Autonomic nervous system disorders; Behavior; Bladder; Brain; Bromodeoxyuridine; Cell Nucleus; Cells; Cerebrum; Characteristics; Chemicals; Data; designer receptors exclusively activated by designer drugs; Development; Dopamine; Dopamine D1 Receptor; Dopamine Receptor; dopaminergic neuron; dorsal horn; Electric Stimulation; Electromyography; Elements; Enzymes; Frequencies; Functional disorder; Gene Expression; Health; Hyperactive behavior; Immunohistochemistry; improved; Incidence; Incontinence; innovation; Interneurons; Interruption; Kidney Failure; Label; Lasers; Levodopa; Lower urinary tract; mad itch virus; Mammals; Measures; Mediating; Metabolic; Microdissection; Micturition Reflex; micturition urgency; Midbrain structure; Morbidity - disease rate; mortality; Neuraxis; neurogenesis; Neurons; new therapeutic target; novel therapeutics; Parkinson Disease; partial recovery; Pathway interactions; Patients; Pelvis; Periodicity; Pharmacology; Phenotype; Physiological; Pontine structure; Population; Property; protein expression; Protein Isoforms; Quality of life; Rattus; receptor; Recovery of Function; Reflex action; Regulation; Reporting; response; Role; Scanning; Signal Transduction; Site; Slice; Source; Sphincter; Spinal; Spinal Cord; Spinal cord injury; Spinal cord injury patients; Spinal Manipulation; Symptoms; Synapses; System; targeted treatment; Testing; Therapeutic; Thoracic spinal cord structure; Time; Tracer; transcription factor; Transgenic Organisms; Tyrosine 3-Monooxygenase; Urethra; Urethral sphincter; urinary; Urinary tract infection; Urination; Urodynamics; Visceral; ","Spinal dopaminergic mechanisms regulating the micturition reflex after spinal cord injury","099076","CNNT","Clinical Neuroplasticity and Neurotransmitters Study Section ","","","05","214200","121022","335222",""
"10073349","R01","HL","5","N","12/11/2020","12/01/2020","11/30/2021","837","R01HL134664","","PA-16-160","5R01HL134664-04","NHLBI:357750\","Non-SBIR/STTR RPGs","2021","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","ROCHESTER","UNITED STATES","","01","006471700","US","4976101","MAYO CLINIC ROCHESTER","MN","559050001","PROJECT NARRATIVE With heart failure imposing an increasing burden on public health, next generation therapeutic solutions that restore organ health are needed. Our cardiopoietic stem cell clinical trial experience in heart failure has ena- bled us to probe the mechanistic basis of regenerative efficacy in man. Leveraging the discovery of naturally occurring highly regenerative stem cells biobanked in these clinical trials, the present research aims to engi- neer a new highly regenerative stem cell phenotype to offer advanced therapies for patients with limited op- tions.","6195276; ","TERZIC, ANDRE ;","SCHWARTZ, LISA","12/01/2017","11/30/2021","Acute; Adult; adult stem cell; Aptitude; Automobile Driving; base; biobank; Biodistribution; Biological; Biological Response Modifier Therapy; Bioreactors; blood vessel development; Cardiac; cardiac regeneration; Cardiomyopathies; CASP3 gene; Catheters; Cells; Clinical; clinical practice; Clinical Trials; clinically relevant; Coupled; CREB1 gene; Cues; Derivation procedure; design; Disease; Dose; Down-Regulation; Drug Kinetics; Echocardiography; efficacy testing; engineered stem cells; Engineering; Ensure; Epidemic; Epidermal Growth Factor Receptor; Evaluation; Event; Evolution; experience; Family suidae; Fibronectins; fitness; Functional Imaging; Health; Heart; Heart failure; high throughput analysis; Histologic; Histopathology; Infarction; Infrastructure; innovation; insight; ischemic cardiomyopathy; Isotopes; Link; Magnetic Resonance Imaging; man; Mediating; meetings; Methodology; MicroRNAs; Modeling; Molecular; molecular imaging; Molecular Profiling; multidisciplinary; Mus; Myocardial Infarction; myocardial injury; Myocardial Ischemia; Natural regeneration; next generation; novel therapeutics; Organ; Outcome; Output; p38 Mitogen Activated Protein Kinase; paracrine; Pathway interactions; Patients; Performance; Phenotype; Population; Production; programs; Property; Proteins; Proteome; Proteomics; Public Health; regenerative; Regenerative Medicine; regenerative therapy; repaired; Research; Resources; Sampling; scale up; Science; self-renewal; Set protein; Specific qualifier value; STAT1 gene; STAT3 gene; stem cell technology; stem cell therapy; stem cells; stoichiometry; Structure; success; System; Systems Biology; Techniques; Testing; therapeutic effectiveness; Therapeutic Equivalency; Time; Tissues; transcriptome sequencing; Translating; Translations; Validation; vasculogenesis; Ventricular Function; Work; ","ENHANCING CARDIOPOIETIC REGENERATION FOR ISCHEMIC CARDIOMYOPATHY","134664","MIM","Myocardial Ischemia and Metabolism Study Section ","","","04","225000","132750","357750",""
"10153506","R21","MH","1","N","12/08/2020","12/08/2020","11/30/2021","242","R21MH125608","SCHOOLS OF PUBLIC HEALTH","PA-20-145","1R21MH125608-01","NIMH:239125\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF MENTAL HEALTH","","SEATTLE","UNITED STATES","PUBLIC HEALTH & PREV MEDICINE","07","605799469","US","9087701","UNIVERSITY OF WASHINGTON","WA","981959472","PROJECT NARRATIVE In this mixed-methods study in Jackson, Mississippi (MS), we propose to examine the effectiveness of a pharmacist-led, same-day PrEP initiation program compared to a status-quo clinic-based model. We will examine PrEP persistence, HIV incidence, and barriers and facilitators to PrEP initiation and persistence. Findings from this study will direct the use of federal Ending the HIV Epidemic Initiative resources to support new models of PrEP delivery that can be scaled-up statewide, which could have a substantial impact on the HIV epidemic in MS.","12074317; ","KHOSROPOUR, CHRISTINE MITRA;","BROUWERS, PIM","12/08/2020","11/30/2022","Address; Age; AIDS prevention; base; black men who have sex with men; Caring; Clinic; Clinical; clinical care; Continuity of Patient Care; Data; Development; Diagnosis; Effectiveness; Epidemic; Ethnic Origin; evidence base; Federal Government; Fill-It; Funding; Geographic state; Geography; Goals; high risk; HIV; HIV diagnosis; HIV Infections; HIV Seronegativity; Human immunodeficiency virus test; Incidence; Individual; innovation; Interview; Link; Maintenance; Measures; Medical; men who have sex with men; Methods; Mississippi; Modeling; Participant; Patients; personalized approach; Pharmacists; Population; pre-clinical; pre-exposure prophylaxis; Preventive Intervention; programs; prospective; Provider; Public Health; Race; racial disparity; ranpirnase; Resources; Risk; scale up; Series; Site; surveillance data; Testing; Time; United States; United States National Institutes of Health; uptake; ","Determining the effectiveness of a new model of PrEP initiation in Mississippi","125608","HIBI","HIV/AIDS Intra- and Inter-personal Determinants and Behavioral Interventions Study Section ","","","01","179169","59956","239125",""
"10064629","R01","EB","5","N","12/07/2020","12/01/2020","11/30/2021","286","R01EB027143","BIOMED ENGR/COL ENGR/ENGR STA","PAR-18-206","5R01EB027143-03","NIBIB:309007\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING","","COLLEGE PARK","UNITED STATES","BIOMEDICAL ENGINEERING","05","790934285","US","820102","UNIV OF MARYLAND, COLLEGE PARK","MD","207425141","PROJECT NARRATIVE Vaccines could play a transformative role in preventing and treating diseases ranging from infectious pathogens to cancer because these technologies harness the specificity of the immune system to clear pathogens without targeting the body's own cells. To realize these goals, new understanding of adjuvants ? molecules added to vaccines to enhance function ? is needed to support design of next-generation vaccines that elicit responses tailored for specific diseases. This project will combine natural biomaterials to create a simple nanotechnology platform that reveals how combination adjuvants work together, and how these powerful materials can be designed to elicit specific immune responses.","10585824; ","JEWELL, CHRISTOPHER M;","RAMPULLA, DAVID","03/15/2019","11/30/2022","Adjuvant; Adoptive Transfer; Agonist; Antibodies; Antibody-mediated protection; Antigen-Presenting Cells; antigen-specific T cells; Antigens; aqueous; B-Lymphocytes; base; Beds; Benchmarking; Biocompatible Materials; Biodistribution; capsule; cell motility; Cell physiology; Cells; Characteristics; Clinical; clinically relevant; combat; Complex; controlled release; Cues; cytokine; Data; density; design; Differentiation Antigens; Disease; Dose; Electrostatics; Endosomes; Excision; Exhibits; Film; Formulation; Generations; Glycolic-Lactic Acid Polyester; Goals; Heating; Histology; Human; Immune; immune function; Immune response; Immune signaling; Immune system; Immunity; immunogenicity; Immunologic Memory; Immunologic Tests; Immunologics; improved; In Vitro; Individual; Infection; Infection prevention; Inflammatory; insight; Kinetics; Knowledge; Length; Link; Liposomes; Lymph Node Tissue; lymph nodes; Lysosomes; Malignant Neoplasms; Mediating; melanoma; Molecular; mouse model; Mus; nanoparticle; Nanostructures; nanotechnology platform; Nature; novel vaccines; particle; pathogen; Pathway interactions; Pattern; Peptides; Phenotype; Play; polyion; Polymers; Population; pre-clinical; prevent; Process; programs; Property; Public Health; Reporting; response; Role; self assembly; Serum; Signal Pathway; Signal Transduction; SILV gene; Solvents; Specificity; Spleen; Stains; Stromal Change; Structure; T-Lymphocyte; Technology; Testing; Therapeutic; Tissues; TLR3 gene; Toll-like receptors; trafficking; Transgenic Organisms; tumor; uptake; Vaccination; Vaccine Design; Vaccines; Work; ","Programming immune function through modular assembly of polyionic immune signals","027143","GDD","Gene and Drug Delivery Systems Study Section ","","","03","213536","95471","309007",""
"10110455","R21","AI","1","N","12/10/2020","12/10/2020","11/30/2021","855","R21AI156570","","PA-19-053","1R21AI156570-01","NIAID:246300\","Non-SBIR/STTR RPGs","2021","NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES","","BOSTON","UNITED STATES","","07","080819863","US","10047634","INSTITUTE FOR PROTEIN INNOVATION, INC.","MA","021155701","Project Narrative Miniproteins are a powerful yet underutilized class of therapeutic molecules. Here, we propose to design a set of one million hyperstable miniature proteins all with unique structures that can be used to develop agents that bind to other proteins. Then, we will use this collection of miniproteins to engineer candidate therapeutic molecules that can bind and neutralize toxins produced by the bacteria Clostridium difficile, which is the leading cause of healthcare-related infections in the USA.","11899006; ","BAHL, CHRISTOPHER DAVID;","RANALLO, RYAN","12/10/2020","11/30/2022","Affinity; Algorithm Design; Algorithms; American; Amino Acid Sequence; Amino Acids; Antibiotics; Antibodies; Area; Bacteria; Bacterial Toxins; Binding; Cell surface; Cessation of life; Chronic; Clostridium difficile; Collection; Defensins; Dehydration; design; Development; Diagnostic; Disulfides; effective therapy; Engineering; enteric infection; Enterotoxins; Epitopes; Equipment; Exhibits; Exotoxins; FDA approved; Fluorescence-Activated Cell Sorting; frontier; Gene Library; Genes; Gram-Positive Bacteria; Graph; Healthcare; healthcare-associated infections; high reward; high risk; Hydrophobicity; improved; Infection; innovation; Insecta; Intestinal Mucosa; Intestines; Intravenous Immunoglobulins; Kidney Failure; Laboratories; Libraries; Mediating; member; Membrane Proteins; model design; Monitor; Mutation; neutralizing antibody; new technology; next generation sequencing; novel; novel therapeutics; Oligonucleotides; Oral; Oral Administration; Pathogenesis; Pathogenicity; Peptides; Process; Proliferating; Protein Engineering; Protein Family; protein folding; protein protein interaction; protein structure; Proteins; Randomized; Reagent; Reproduction spores; Saccharomyces cerevisiae; scaffold; Scaffolding Protein; screening; small molecule; Sorting - Cell Movement; Source; Specific qualifier value; Structural Protein; Structure; Surface; synthetic construct; Targeted Toxins; Techniques; Technology; Testing; Therapeutic; therapeutic candidate; therapeutic development; Time; tool; Toxic Megacolon; Toxin; Treatment Efficacy; United States; vector; Venoms; Work; Yeasts; ","Computational de novo design of a disulfide-rich miniprotein synthetic library and its application to engineer binders to neutralizing epitopes on Clostridium difficile toxins TcdA and TcdB","156570","MSFD","Macromolecular Structure and Function D Study Section ","","","01","150000","96300","246300",""
